#Step	accX	accY	posX	posY	Yaw	vX	vY	vYaw
273	-0.000101916	-5.41707e-14	1.68837e-17	3.73562	1.5708	1.50737	-9.40971e-17	-5.25813e-15
274	-0.00011103	1.33466e-13	1.45192e-17	3.7507	1.5708	1.50737	1.24057e-15	5.03521e-15
275	-0.000120143	-1.50449e-13	2.05055e-17	3.76577	1.5708	1.50737	-2.63924e-16	5.78619e-15
276	-0.000129257	-1.70883e-14	2.98741e-17	3.78085	1.5708	1.50737	-4.34807e-16	-4.77306e-15
277	-0.00013837	1.92415e-13	2.00012e-17	3.79592	1.5708	1.50737	1.48934e-15	-5.64677e-15
278	-0.000147484	1.31419e-14	1.21612e-17	3.81099	1.5708	1.50736	1.62076e-15	-6.00162e-15
279	-0.000156597	-1.20493e-14	2.17913e-18	3.82607	1.5708	1.50736	1.50027e-15	4.71659e-15
280	-0.000165711	-1.21823e-14	-4.91123e-18	3.84114	1.5708	1.50736	1.37845e-15	-5.21381e-15
281	-0.000174825	-2.20107e-15	-5.08739e-18	3.85622	1.5708	1.50736	1.35643e-15	4.97313e-15
282	-0.000183938	-2.13718e-13	1.44347e-17	3.87129	1.5708	1.50736	-7.80746e-16	1.69548e-14
283	-0.000193052	-2.18515e-13	4.74407e-17	3.88636	1.5708	1.50736	-2.96589e-15	7.03534e-15
284	-0.000202165	2.9953e-13	5.21672e-17	3.90144	1.5708	1.50735	2.94054e-17	-4.41315e-15
285	-0.000211279	1.68e-14	5.85608e-17	3.91651	1.5708	1.50735	1.97406e-16	-5.55377e-15
286	-0.000220392	3.09659e-14	6.52048e-17	3.93158	1.5708	1.50735	5.07065e-16	5.08575e-15
287	-0.000229506	-1.05769e-13	7.40581e-17	3.94666	1.5708	1.50735	-5.50621e-16	5.80908e-15
288	-0.000238619	2.25019e-13	6.543e-17	3.96173	1.5708	1.50734	1.69956e-15	-4.7987e-15
289	-0.000247732	-1.06818e-13	6.41368e-17	3.97681	1.5708	1.50734	6.31383e-16	5.29191e-15
290	-0.000256846	1.76031e-13	4.6914e-17	3.99188	1.5708	1.50734	2.39169e-15	-5.17408e-15
291	-0.000265959	-1.63543e-13	4.93925e-17	4.00695	1.5708	1.50734	7.56263e-16	5.05443e-15
292	-0.000275073	7.7534e-14	3.40765e-17	4.02203	1.5708	1.50733	1.5316e-15	1.13028e-14
293	-0.000284186	8.29105e-15	2.46254e-17	4.0371	1.5708	1.50733	1.61451e-15	-2.08306e-14
294	-0.000293299	-7.5605e-14	2.60819e-17	4.05217	1.5708	1.50733	8.58464e-16	-1.2452e-14
295	-0.000302413	1.3276e-13	1.5936e-17	4.06725	1.5708	1.50732	2.18606e-15	9.29943e-15
296	-0.000311526	4.12733e-15	7.05077e-18	4.08232	1.5708	1.50732	2.22734e-15	4.34392e-16
297	-0.000320639	-1.12253e-13	6.04386e-18	4.0974	1.5708	1.50732	1.10481e-15	6.2914e-17
298	-0.000329753	5.42474e-14	1.28572e-18	4.11247	1.5708	1.50732	1.64728e-15	7.10125e-17
299	-0.000338866	-1.25583e-13	4.06533e-18	4.12754	1.5708	1.50731	3.91448e-16	9.11653e-17
300	-0.000347979	4.23046e-14	1.26556e-17	4.14262	1.5708	1.50731	8.14494e-16	-2.1831e-14
301	-0.000357092	-1.85336e-14	2.47728e-17	4.15769	1.5708	1.5073	6.29158e-16	-1.85984e-15
302	-0.000366206	-4.07397e-14	4.0964e-17	4.17276	1.5708	1.5073	2.21761e-16	-7.54594e-16
303	-0.000375319	1.61638e-14	5.21917e-17	4.18784	1.5708	1.5073	3.83399e-16	-2.6176e-16
304	-0.000384432	-8.52861e-14	6.8601e-17	4.20291	1.5708	1.50729	-4.69462e-16	-2.04959e-16
305	-0.000393545	2.09054e-13	6.7452e-17	4.21799	1.5708	1.50729	1.62107e-15	-5.60491e-17
306	-0.000402658	1.60519e-14	6.80448e-17	4.23306	1.5708	1.50729	1.78159e-15	-4.71684e-17
307	-0.000411771	6.47796e-14	5.88126e-17	4.24813	1.5708	1.50728	2.42939e-15	7.05458e-19
308	-0.000420884	3.41767e-14	4.28158e-17	4.26321	1.5708	1.50728	2.77116e-15	-5.49122e-17
309	-0.000429997	9.02352e-14	2.6163e-17	4.27828	1.5708	1.50727	3.67351e-15	-1.36949e-16
310	-0.00043911	-3.02419e-13	3.3058e-17	4.29335	1.5708	1.50727	6.4932e-16	2.23643e-16
311	-0.000448223	1.3757e-13	2.78695e-17	4.30843	1.5708	1.50726	2.02502e-15	-1.14641e-16
312	-0.000457336	-6.25609e-14	3.06107e-17	4.3235	1.5708	1.50726	1.39941e-15	-1.27907e-16
313	-0.000466449	-8.23447e-14	4.32598e-17	4.33858	1.5708	1.50725	5.75961e-16	-1.11968e-16
314	-0.000475562	4.92297e-14	5.43331e-17	4.35365	1.5708	1.50725	1.06826e-15	-1.00624e-16
315	-0.000484675	1.33781e-13	5.03547e-17	4.36872	1.5708	1.50725	2.40607e-15	-5.40606e-17
316	-0.000493788	-6.83199e-14	4.98613e-17	4.3838	1.5708	1.50724	1.72287e-15	-5.63951e-17
317	-0.000502901	3.60995e-14	4.40844e-17	4.39887	1.5708	1.50724	2.08386e-15	-1.06035e-16
318	-0.000512013	-4.0764e-14	4.07104e-17	4.41394	1.5708	1.50723	1.67622e-15	-1.35564e-16
319	-0.000521126	1.71879e-13	2.51691e-17	4.42902	1.5708	1.50723	3.39501e-15	4.21919e-17
320	-0.000530239	-1.69337e-13	2.15409e-17	4.44409	1.5708	1.50722	1.70164e-15	7.90814e-17
321	-0.000539352	-6.86087e-14	2.31e-17	4.45917	1.5708	1.50721	1.01555e-15	3.10199e-17
322	-0.000548464	2.11996e-13	6.80663e-18	4.47424	1.5708	1.50721	3.13551e-15	2.10815e-17
323	-0.000557577	-2.97584e-13	2.02717e-17	4.48931	1.5708	1.5072	1.59669e-16	6.16315e-17
324	-0.000566689	1.43924e-13	2.26913e-17	4.50439	1.5708	1.5072	1.59891e-15	1.05585e-16
325	-0.000575802	3.98173e-14	2.44763e-17	4.51946	1.5708	1.50719	1.99708e-15	1.47872e-16
326	-0.000584915	-1.54619e-13	3.33556e-17	4.53453	1.5708	1.50719	4.50895e-16	-4.9538e-17
327	-0.000594027	1.21947e-13	3.33872e-17	4.54961	1.5708	1.50718	1.67037e-15	-1.41208e-16
328	-0.000603139	7.104e-16	3.50212e-17	4.56468	1.5708	1.50717	1.67747e-15	1.07145e-16
329	-0.000612252	-2.44684e-15	3.85735e-17	4.57976	1.5708	1.50717	1.653e-15	1.21319e-16
330	-0.000621364	-3.02096e-14	4.34732e-17	4.59483	1.5708	1.50716	1.35091e-15	1.72452e-16
331	-0.000630477	-9.15117e-14	5.58506e-17	4.6099	1.5708	1.50716	4.35788e-16	-8.73724e-17
332	-0.000639589	7.04974e-14	6.28517e-17	4.62498	1.5708	1.50715	1.14076e-15	-1.22374e-16
333	-0.000648701	4.52166e-14	6.19842e-17	4.64005	1.5708	1.50714	1.59293e-15	-1.01826e-16
334	-0.000657813	-5.17981e-14	6.12758e-17	4.65512	1.5708	1.50714	1.07495e-15	-1.39987e-16
335	-0.000666926	6.20106e-14	6.44076e-17	4.6702	1.5708	1.50713	1.69505e-15	2.00916e-17
336	-0.000676038	-3.30244e-13	9.72168e-17	4.68527	1.5708	1.50712	-1.60739e-15	1.3064e-16
337	-0.00068515	-1.5143e-13	1.46842e-16	4.70035	1.5708	1.50712	-3.12169e-15	1.09329e-16
338	-0.000694262	1.46592e-13	1.81809e-16	4.71542	1.5708	1.50711	-1.65577e-15	1.37821e-16
339	-0.000703374	3.48367e-14	2.11618e-16	4.73049	1.5708	1.5071	-1.3074e-15	-1.10211e-16
340	-0.000712486	1.19163e-13	2.31185e-16	4.74557	1.5708	1.50709	-1.15771e-16	-1.0506e-16
341	-0.000721598	5.72472e-14	2.50047e-16	4.76064	1.5708	1.50709	4.567e-16	-8.03176e-17
342	-0.00073071	-4.17803e-14	2.63046e-16	4.77571	1.5708	1.50708	3.88979e-17	2.18248e-14
343	-0.000739822	1.0568e-13	2.65477e-16	4.79079	1.5708	1.50707	1.0957e-15	1.86041e-15
344	-0.000748933	7.04683e-14	2.59188e-16	4.80586	1.5708	1.50707	1.80038e-15	7.62888e-16
345	-0.000758045	-6.38696e-14	2.6096e-16	4.82094	1.5708	1.50706	1.16168e-15	2.70703e-16
346	-0.000767157	2.21744e-14	2.60514e-16	4.83601	1.5708	1.50705	1.38343e-15	1.96053e-16
347	-0.000776268	3.24174e-14	2.60173e-16	4.85108	1.5708	1.50704	1.7076e-15	-7.76093e-18
348	-0.00078538	-1.29957e-13	2.66134e-16	4.86616	1.5708	1.50703	4.08034e-16	3.87136e-17
349	-0.000794492	8.59048e-14	2.6183e-16	4.88123	1.5708	1.50703	1.26708e-15	-5.18158e-17
350	-0.000803603	7.42429e-14	2.51776e-16	4.89631	1.5708	1.50702	2.00951e-15	-2.19205e-14
351	-0.000812715	6.04148e-14	2.35681e-16	4.91138	1.5708	1.50701	2.61366e-15	8.79225e-15
352	-0.000821826	-7.42303e-14	2.28682e-16	4.92645	1.5708	1.507	1.87136e-15	1.09363e-14
353	-0.000830937	-1.17852e-13	2.28448e-16	4.94153	1.5708	1.50699	6.92832e-16	1.2151e-14
354	-0.000840049	6.92414e-14	2.29657e-16	4.9566	1.5708	1.50699	1.38525e-15	-9.45338e-15
355	-0.00084916	-2.0091e-13	2.40916e-16	4.97167	1.5708	1.50698	-6.2385e-16	2.15611e-14
356	-0.000858271	1.55349e-13	2.3664e-16	4.98675	1.5708	1.50697	9.2964e-16	1.63762e-15
357	-0.000867382	-2.85036e-14	2.36888e-16	5.00182	1.5708	1.50696	6.44604e-16	6.29608e-16
358	-0.000876494	1.25112e-13	2.26299e-16	5.01689	1.5708	1.50695	1.89572e-15	3.70551e-16
359	-0.000885605	-1.33051e-13	2.23994e-16	5.03197	1.5708	1.50694	5.65216e-16	2.05455e-16
360	-0.000894716	7.52508e-14	2.19184e-16	5.04704	1.5708	1.50693	1.31772e-15	-5.454e-17
361	-0.000903827	-1.23311e-13	2.26706e-16	5.06212	1.5708	1.50692	8.46155e-17	3.1307e-17
362	-0.000912937	4.60641e-14	2.29621e-16	5.07719	1.5708	1.50691	5.45256e-16	7.37878e-17
363	-0.000922048	-1.12344e-13	2.40423e-16	5.09226	1.5708	1.50691	-5.78185e-16	1.18581e-16
364	-0.000931159	6.85222e-15	2.52214e-16	5.10734	1.5708	1.5069	-5.09663e-16	5.30156e-17
365	-0.00094027	1.49885e-14	2.64179e-16	5.12241	1.5708	1.50689	-3.59778e-16	6.29532e-17
366	-0.00094938	-6.25414e-14	2.80725e-16	5.13749	1.5708	1.50688	-9.85192e-16	7.736e-17
367	-0.000958491	3.12184e-13	2.67726e-16	5.15256	1.5708	1.50687	2.13665e-15	6.58694e-17
368	-0.000967602	-3.06516e-15	2.55034e-16	5.16763	1.5708	1.50686	2.106e-15	7.64782e-17
369	-0.000976712	7.05677e-15	2.39962e-16	5.18271	1.5708	1.50685	2.17657e-15	8.60434e-17
370	-0.000985823	-7.24984e-14	2.30467e-16	5.19778	1.5708	1.50684	1.45158e-15	6.10367e-17
371	-0.000994933	-6.45381e-14	2.29099e-16	5.21285	1.5708	1.50683	8.06202e-16	3.57664e-17
372	-0.00100404	-3.35604e-14	2.32761e-16	5.22793	1.5708	1.50682	4.70598e-16	6.72424e-17
373	-0.00101315	-1.38798e-13	2.53649e-16	5.243	1.5708	1.50681	-9.17382e-16	7.79467e-17
374	-0.00102226	1.61642e-13	2.51679e-16	5.25808	1.5708	1.5068	6.99034e-16	2.20138e-14
375	-0.00103137	1.23214e-13	2.37388e-16	5.27315	1.5708	1.50679	1.93118e-15	-8.85137e-15
376	-0.00104048	1.37297e-14	2.25071e-16	5.28822	1.5708	1.50678	2.06847e-15	-1.10453e-14
377	-0.00104959	-7.55187e-14	2.16959e-16	5.3033	1.5708	1.50677	1.31329e-15	-9.92969e-16
378	-0.0010587	-7.76329e-14	2.19957e-16	5.31837	1.5708	1.50676	5.36957e-16	-4.3002e-16
379	-0.00106781	3.52221e-14	2.19433e-16	5.33344	1.5708	1.50675	8.89178e-16	-5.92084e-17
380	-0.00107692	-2.11881e-13	2.3675e-16	5.34852	1.5708	1.50673	-1.22964e-15	-1.08437e-16
381	-0.00108603	2.08413e-13	2.38246e-16	5.36359	1.5708	1.50672	8.5449e-16	-1.48268e-16
382	-0.00109514	9.32731e-14	2.25394e-16	5.37867	1.5708	1.50671	1.78722e-15	2.19603e-14
383	-0.00110425	-4.57879e-14	2.15448e-16	5.39374	1.5708	1.5067	1.32934e-15	2.0714e-15
384	-0.00111336	-4.76779e-14	2.16963e-16	5.40881	1.5708	1.50669	8.52564e-16	7.65488e-16
385	-0.00112247	-1.11287e-13	2.2124e-16	5.42389	1.5708	1.50668	-2.60303e-16	2.22265e-14
386	-0.00113158	-7.40433e-14	2.31247e-16	5.43896	1.5708	1.50667	-1.00074e-15	2.16699e-15
387	-0.00114069	2.08273e-13	2.22101e-16	5.45403	1.5708	1.50666	1.082e-15	9.19038e-16
388	-0.0011498	9.70671e-14	2.01574e-16	5.46911	1.5708	1.50665	2.05267e-15	5.3107e-16
389	-0.00115891	-1.45542e-13	1.97275e-16	5.48418	1.5708	1.50663	5.97247e-16	1.46748e-16
390	-0.00116802	-1.12794e-13	2.00909e-16	5.49926	1.5708	1.50662	-5.30692e-16	-2.6567e-17
391	-0.00117713	-2.50606e-14	2.05375e-16	5.51433	1.5708	1.50661	-7.81299e-16	1.46484e-17
392	-0.00118624	1.64935e-13	2.03388e-16	5.5294	1.5708	1.5066	8.68049e-16	-2.18281e-14
393	-0.00119535	-9.84653e-14	2.07901e-16	5.54448	1.5708	1.50659	-1.16604e-16	9.08943e-15
394	-0.00120445	-1.11905e-13	2.21931e-16	5.55955	1.5708	1.50657	-1.23565e-15	1.09805e-14
395	-0.00121356	-7.67988e-15	2.31709e-16	5.57462	1.5708	1.50656	-1.31245e-15	1.19158e-14
396	-0.00122267	2.07265e-13	2.2578e-16	5.5897	1.5708	1.50655	7.60196e-16	-9.48746e-15
397	-0.00123178	-1.36392e-13	2.25124e-16	5.60477	1.5708	1.50654	-6.03726e-16	2.14632e-14
398	-0.00124089	-4.15964e-14	2.26953e-16	5.61985	1.5708	1.50653	-1.01969e-15	-9.05548e-15
399	-0.00125	-2.22272e-14	2.32678e-16	5.63492	1.5708	1.50651	-1.24196e-15	-1.13512e-14
400	-0.00125911	1.21464e-13	2.34625e-16	5.64999	1.5708	1.5065	-2.73176e-17	-1.20657e-14
401	-0.00126821	1.32011e-13	2.23371e-16	5.66507	1.5708	1.50649	1.29279e-15	9.60319e-15
402	-0.00127732	-3.12575e-14	2.16916e-16	5.68014	1.5708	1.50647	9.80214e-16	5.27961e-16
403	-0.00128643	-1.43418e-13	2.18108e-16	5.69521	1.5708	1.50646	-4.5397e-16	1.99852e-16
404	-0.00129554	-1.82659e-15	2.27851e-16	5.71029	1.5708	1.50645	-4.72236e-16	-2.1878e-14
405	-0.00130465	5.73784e-14	2.28509e-16	5.72536	1.5708	1.50644	1.01549e-16	-1.90868e-15
406	-0.00131375	-4.60903e-14	2.32103e-16	5.74044	1.5708	1.50642	-3.59355e-16	-8.79943e-16
407	-0.00132286	-2.23386e-14	2.39604e-16	5.75551	1.5708	1.50641	-5.82741e-16	-4.2544e-16
408	-0.00133197	-6.80273e-14	2.52234e-16	5.77058	1.5708	1.5064	-1.26301e-15	-6.229e-17
409	-0.00134108	1.60011e-13	2.53883e-16	5.78566	1.5708	1.50638	3.37092e-16	-1.42465e-16
410	-0.00135019	2.31977e-15	2.56975e-16	5.80073	1.5708	1.50637	3.6029e-16	1.56709e-16
411	-0.00135929	1.8944e-13	2.36101e-16	5.8158	1.5708	1.50636	2.25469e-15	-4.86228e-17
412	-0.0013684	1.85988e-14	2.16715e-16	5.83088	1.5708	1.50634	2.44068e-15	-1.46717e-16
413	-0.00137751	-4.16226e-14	2.01491e-16	5.84595	1.5708	1.50633	2.02445e-15	1.39959e-16
414	-0.00138662	-9.40228e-14	1.93996e-16	5.86103	1.5708	1.50631	1.08422e-15	-9.35076e-17
415	-0.00139572	6.38235e-15	1.8921e-16	5.8761	1.5708	1.5063	1.14805e-15	-1.10979e-16
416	-0.00140483	-1.22868e-13	1.91689e-16	5.89117	1.5708	1.50629	-8.06362e-17	-1.07989e-16
417	-0.00141394	-5.71046e-14	2.03227e-16	5.90625	1.5708	1.50627	-6.51682e-16	-1.91119e-16
418	-0.00142304	-1.25357e-14	2.12671e-16	5.92132	1.5708	1.50626	-7.77039e-16	6.6323e-17
419	-0.00143215	1.58258e-13	2.07962e-16	5.93639	1.5708	1.50624	8.05545e-16	1.36812e-17
420	-0.00144126	1.10811e-13	1.9552e-16	5.95147	1.5708	1.50623	1.91366e-15	6.93863e-17
421	-0.00145036	-2.28094e-13	1.99193e-16	5.96654	1.5708	1.50621	-3.67281e-16	9.05332e-17
422	-0.00145947	6.13842e-14	2.05095e-16	5.98162	1.5708	1.5062	2.46562e-16	-1.1235e-17
423	-0.00146858	4.61245e-15	2.05515e-16	5.99669	1.5708	1.50619	2.92686e-16	1.02137e-16
424	-0.00147768	1.15692e-14	2.06452e-16	6.01176	1.5708	1.50617	4.08378e-16	1.14825e-16
425	-0.00148679	8.33148e-14	1.99057e-16	6.02684	1.5708	1.50616	1.24153e-15	1.10022e-16
426	-0.0014959	-6.49672e-14	1.98159e-16	6.04191	1.5708	1.50614	5.91853e-16	1.3337e-16
427	-0.001505	-8.86666e-14	1.99434e-16	6.05698	1.5708	1.50613	-2.94813e-16	-9.51027e-17
428	-0.00151411	1.16059e-13	1.94123e-16	6.07206	1.5708	1.50611	8.65777e-16	-1.9156e-16
429	-0.00152321	-4.33795e-14	1.89803e-16	6.08713	1.5708	1.5061	4.31982e-16	9.39264e-17
430	-0.00153232	-1.18663e-14	1.93364e-16	6.10221	1.5708	1.50608	3.13319e-16	7.19851e-17
431	-0.00154143	-7.10199e-15	1.99309e-16	6.11728	1.5708	1.50606	2.42299e-16	1.54554e-16
432	-0.00155053	3.82491e-15	2.03197e-16	6.13235	1.5708	1.50605	2.80548e-16	-1.32306e-17
433	-0.00155964	-2.05211e-13	2.22586e-16	6.14743	1.5708	1.50603	-1.77156e-15	-5.73847e-17
434	-0.00156874	-2.62823e-14	2.4293e-16	6.1625	1.5708	1.50602	-2.03438e-15	-1.415e-16
435	-0.00157785	2.32903e-13	2.43331e-16	6.17758	1.5708	1.506	2.9465e-16	9.88727e-17
436	-0.00158695	-3.15858e-14	2.45216e-16	6.19265	1.5708	1.50599	-2.12076e-17	1.3812e-16
437	-0.00159606	2.22701e-13	2.26505e-16	6.20772	1.5708	1.50597	2.2058e-15	-1.04374e-16
438	-0.00160516	-2.10725e-14	2.11575e-16	6.2228	1.5708	1.50595	1.99508e-15	-5.71249e-17
439	-0.00161427	-6.15379e-14	2.02799e-16	6.23787	1.5708	1.50594	1.3797e-15	-2.76984e-17
440	-0.00162337	-8.62993e-14	2.02652e-16	6.25294	1.5708	1.50592	5.16707e-16	-4.65468e-17
441	-0.00163248	1.45555e-13	1.89624e-16	6.26802	1.5708	1.50591	1.97226e-15	-7.13172e-17
442	-0.00164158	-4.0566e-14	1.80652e-16	6.28309	1.5708	1.50589	1.5666e-15	-5.52753e-17
443	-0.00165069	-1.39141e-13	1.83921e-16	6.29817	1.5708	1.50587	1.75187e-16	-7.43155e-17
444	-0.00165979	3.67725e-14	1.81838e-16	6.31324	1.5708	1.50586	5.42912e-16	-9.47886e-17
445	-0.0016689	-1.53166e-14	1.77941e-16	6.32831	1.5708	1.50584	3.89746e-16	-1.16801e-16
446	-0.001678	1.75962e-14	1.73957e-16	6.34339	1.5708	1.50582	5.65709e-16	-1.64329e-16
447	-0.00168711	-3.12156e-15	1.7698e-16	6.35846	1.5708	1.50581	5.34493e-16	5.0513e-17
448	-0.00169621	-1.97787e-13	1.94761e-16	6.37353	1.5708	1.50579	-1.44338e-15	1.0134e-16
449	-0.00170531	-7.04299e-14	2.19585e-16	6.38861	1.5708	1.50577	-2.14768e-15	5.36812e-17
450	-0.00171442	2.46363e-13	2.21446e-16	6.40368	1.5708	1.50575	3.1595e-16	3.84478e-17
451	-0.00172352	-1.48485e-13	2.38155e-16	6.41876	1.5708	1.50574	-1.1689e-15	-1.92785e-18
452	-0.00173263	1.16612e-13	2.39857e-16	6.43383	1.5708	1.50572	-2.7809e-18	1.81376e-17
453	-0.250303	-6.33163e-15	2.47201e-16	6.44888	1.5708	1.50322	-6.60972e-17	3.21134e-17
454	-0.169647	1.16276e-13	2.39573e-16	6.46391	1.5708	1.50152	1.09666e-15	7.65667e-18
455	-0.114424	1.00151e-14	2.34275e-16	6.47893	1.5708	1.50038	1.19681e-15	-1.21788e-16
456	-0.0776654	1.52057e-14	2.27453e-16	6.49394	1.5708	1.4996	1.34887e-15	-1.9128e-16
457	-0.052628	-1.90625e-13	2.34693e-16	6.50895	1.5708	1.49907	-5.57382e-16	-4.44044e-17
458	-0.0349185	-1.44019e-14	2.41707e-16	6.52396	1.5708	1.49872	-7.01401e-16	-2.20408e-17
459	-0.0221228	9.39747e-14	2.45986e-16	6.53896	1.5708	1.4985	2.38346e-16	4.95885e-17
460	-0.0129474	1.30459e-13	2.35552e-16	6.55396	1.5708	1.49837	1.54294e-15	1.72112e-17
461	-0.0066064	7.47165e-14	2.12651e-16	6.56896	1.5708	1.49831	2.29011e-15	-3.28091e-16
462	-0.00260874	-3.71285e-15	1.98448e-16	6.58396	1.5708	1.49828	2.25298e-15	-1.82876e-16
463	-0.00136585	-1.34532e-13	1.96032e-16	6.59896	1.5708	1.49827	9.07661e-16	8.16253e-17
464	-0.000735516	-3.10474e-14	1.91725e-16	6.61395	1.5708	1.49826	5.97187e-16	6.42597e-17
465	-0.000368498	-7.37755e-14	1.98127e-16	6.62895	1.5708	1.49826	-1.40568e-16	-1.5783e-17
466	-0.000141757	9.23209e-14	1.93631e-16	6.64395	1.5708	1.49826	7.82641e-16	3.15004e-17
467	-7.17503e-06	-1.87607e-13	2.09561e-16	6.65895	1.5708	1.49826	-1.09343e-15	-2.81709e-17
468	6.19668e-05	-7.76292e-14	2.31589e-16	6.67395	1.5708	1.49826	-1.86972e-15	5.41846e-18
469	8.64956e-05	1.30098e-13	2.45602e-16	6.68895	1.5708	1.49826	-5.68739e-16	1.44355e-17
470	8.40423e-05	-1.59408e-14	2.57879e-16	6.70395	1.5708	1.49826	-7.28147e-16	9.63665e-17
471	6.85165e-05	1.58317e-13	2.57656e-16	6.71895	1.5708	1.49826	8.55019e-16	8.38739e-17
472	4.95914e-05	-1.00438e-13	2.6248e-16	6.73395	1.5708	1.49826	-1.49363e-16	2.06565e-17
473	3.29263e-05	3.28182e-13	2.39481e-16	6.74895	1.5708	1.49826	3.13246e-15	2.28663e-17
474	2.09724e-05	-1.56402e-13	2.23797e-16	6.76395	1.5708	1.49826	1.56844e-15	-1.7776e-17
475	1.40125e-05	-3.10102e-14	2.16209e-16	6.77895	1.5708	1.49826	1.25834e-15	-8.84576e-17
476	1.11407e-05	-1.57953e-13	2.26082e-16	6.79395	1.5708	1.49826	-3.21191e-16	-1.01539e-16
477	1.10203e-05	1.7569e-13	2.20051e-16	6.80894	1.5708	1.49826	1.43571e-15	-3.53702e-17
478	1.23696e-05	-1.74087e-13	2.24768e-16	6.82394	1.5708	1.49826	-3.05158e-16	6.99233e-17
479	1.4206e-05	2.82476e-16	2.36118e-16	6.83894	1.5708	1.49826	-3.02333e-16	-4.601e-17
480	1.59101e-05	-2.30421e-14	2.43111e-16	6.85394	1.5708	1.49826	-5.32754e-16	2.7083e-17
481	1.71845e-05	7.05591e-14	2.44713e-16	6.86894	1.5708	1.49826	1.72836e-16	-7.00913e-17
482	1.79632e-05	1.06536e-13	2.40657e-16	6.88394	1.5708	1.49826	1.2382e-15	-5.27027e-17
483	1.83161e-05	-3.32588e-14	2.33266e-16	6.89894	1.5708	1.49826	9.05613e-16	3.64546e-17
484	1.83698e-05	1.07932e-13	2.18413e-16	6.91394	1.5708	1.49826	1.98493e-15	-5.78039e-17
485	1.82538e-05	-1.90035e-13	2.24228e-16	6.92894	1.5708	1.49826	8.45863e-17	-2.84094e-17
486	1.80725e-05	-2.42594e-16	2.25071e-16	6.94394	1.5708	1.49826	8.21603e-17	2.96931e-17
487	1.78944e-05	3.9374e-14	2.21978e-16	6.95894	1.5708	1.49826	4.759e-16	-6.26245e-17
488	1.7755e-05	1.49362e-13	2.08943e-16	6.97394	1.5708	1.49826	1.96952e-15	-8.9032e-17
489	1.76651e-05	-4.14248e-14	2.01717e-16	6.98894	1.5708	1.49826	1.55528e-15	-2.63597e-17
490	1.76199e-05	-1.27428e-13	2.07233e-16	7.00393	1.5708	1.49826	2.80993e-16	-8.13756e-17
491	1.76074e-05	-1.80545e-13	2.24143e-16	7.01893	1.5708	1.49826	-1.52446e-15	-3.71082e-17
492	1.76146e-05	1.98147e-13	2.26234e-16	7.03393	1.5708	1.49826	4.5701e-16	-1.04519e-16
493	1.76304e-05	-1.09768e-13	2.39302e-16	7.04893	1.5708	1.49826	-6.40674e-16	-2.48305e-17
494	1.76472e-05	-8.86157e-14	2.56235e-16	7.06393	1.5708	1.49826	-1.52683e-15	-2.5042e-17
495	1.76608e-05	1.77827e-13	2.60382e-16	7.07893	1.5708	1.49826	2.51436e-16	-8.73523e-17
496	1.76696e-05	6.25558e-14	2.51612e-16	7.09393	1.5708	1.49826	8.76994e-16	-9.11261e-18
497	1.76739e-05	-5.61973e-14	2.55123e-16	7.10893	1.5708	1.49826	3.15021e-16	-1.34051e-16
498	1.76747e-05	2.4033e-13	2.37931e-16	7.12393	1.5708	1.49826	2.71832e-15	1.34147e-18
499	1.76732e-05	-1.69645e-13	2.26047e-16	7.13893	1.5708	1.49826	1.02187e-15	2.18997e-14
500	1.76707e-05	-8.69055e-14	2.22854e-16	7.15393	1.5708	1.49826	1.52819e-16	1.90557e-15
501	1.7668e-05	-4.22003e-14	2.2388e-16	7.16893	1.5708	1.49826	-2.69184e-16	7.96296e-16
502	1.76655e-05	-4.98674e-14	2.31559e-16	7.18393	1.5708	1.49826	-7.67858e-16	3.32334e-16
503	1.76635e-05	3.7848e-14	2.37118e-16	7.19893	1.5708	1.49826	-3.89378e-16	2.49356e-16
504	1.76619e-05	2.19505e-13	2.22392e-16	7.21392	1.5708	1.49826	1.80567e-15	1.12936e-16
505	1.76608e-05	-7.37762e-14	2.06717e-16	7.22892	1.5708	1.49826	1.06791e-15	1.26654e-16
506	1.76598e-05	2.34094e-13	1.79289e-16	7.24392	1.5708	1.49826	3.40886e-15	-2.17931e-14
507	1.7659e-05	2.80005e-14	1.50727e-16	7.25892	1.5708	1.49826	3.68886e-15	-1.83556e-15
508	1.76583e-05	-1.73479e-13	1.39512e-16	7.27392	1.5708	1.49827	1.95407e-15	-7.92141e-16
509	1.76575e-05	-1.54799e-13	1.37117e-16	7.28892	1.5708	1.49827	4.06083e-16	-2.86416e-16
510	1.76567e-05	5.54393e-14	1.30843e-16	7.30392	1.5708	1.49827	9.60475e-16	-2.5995e-16
511	1.76558e-05	-9.51754e-14	1.34086e-16	7.31892	1.5708	1.49827	8.72094e-18	-7.79716e-17
512	1.76549e-05	5.05217e-14	1.35607e-16	7.33392	1.5708	1.49827	5.13938e-16	-1.12532e-16
513	1.76539e-05	4.48328e-14	1.32646e-16	7.34892	1.5708	1.49827	9.62266e-16	-6.25666e-17
514	1.7653e-05	-3.03091e-14	1.32715e-16	7.36392	1.5708	1.49827	6.59175e-16	-7.06828e-17
515	1.7652e-05	-2.64823e-14	1.28772e-16	7.37892	1.5708	1.49827	3.94352e-16	-7.17046e-17
